start,length,group_id
0,3691,3
465,3362,4
1906,626,4
3571,647,3
4009,3039,1
4031,6253,3
4346,2412,3
4393,986,1
4684,25,1
5705,1105,4
5872,23087,1
5999,1609,1
6063,245,3
6765,8908,1
6796,300,3
6955,48,1
7071,23,1
7219,23,2
7307,441,3
7334,24,2
7444,122,2
7452,54,4
7464,13,1
7519,1936,4
7623,3945,2
7633,33,1
7721,35,1
7804,33,2
7935,26,3
8017,564,3
8113,46,3
8130,185,3
8308,97,1
8489,26,4
8619,25,1
8631,17,1
8653,17,3
8675,2815,3
8690,2797,4
8725,40,3
8856,39,1
8980,45,4
9104,35,3
9406,254,2
9488,49,3
9721,79,2
9811,28,1
9830,28,2
10227,6450,4
10257,27,4
10368,27,3
10402,138,2
10408,4514,4
10438,65,4
10448,302,4
10536,1002,2
10745,49,4
10800,52,1
10857,24,4
11008,8871,1
11290,34,1
11317,1453,3
11505,12,3
11527,13,3
11545,626,2
11559,612,2
11991,8264,1
12155,59,3
12228,500,1
12391,8641,4
12606,30,1
12624,19,1
12634,89,3
12651,15,3
12675,1945,4
12692,2192,4
12729,163,2
12793,130,3
12892,188,3
13080,226,2
13175,887,2
13297,5143,4
13306,186,1
13322,5092,2
13331,647,1
13345,58,3
13659,1358,4
13705,273,1
13777,154,2
14044,15,2
14258,674,1
14358,699,1
14369,65,1
14405,7952,2
14500,456,4
14717,1061,2
14751,18,1
14763,694,4
14774,15,4
14797,115,3
15013,24,4
15046,38,4
15183,327,4
15203,302,2
15210,8047,1
15218,1856,1
15289,98,3
15457,1054,4
15533,35,2
15575,21,3
15604,250,3
15697,205,4
15705,7906,2
16123,49,4
16163,18,1
16178,2529,4
16207,3892,1
16511,28,4
16539,230,1
17064,5106,2
17099,73,2
17365,414,2
17432,2628,1
17616,364,1
18298,1235,1
18597,22,3
18664,113,3
18864,34,3
18918,25,4
19128,9104,4
19186,3938,1
19354,49,4
19395,2211,4
19533,41,4
19746,25,1
19813,129,4
19875,12513,2
20141,35,4
20380,26,1
20500,46,1
20774,31,3
20907,59,3
21561,968,1
21590,68,2
21725,478,4
22007,713,3
22262,31,2
22374,1370,1
22467,77,4
22478,67,3
22623,49,2
22799,1427,1
22848,10,4
22868,25,1
22949,1023,2
23020,49,2
23181,8460,1
23290,72,1
23603,131,2
23793,61,3
23804,114,3
23811,24,2
23919,297,3
24009,28,4
24021,123,3
24127,7500,4
24261,25,2
24266,1015,1
24281,45,2
24447,3617,1
24557,659,1
24587,27,1
24598,76,4
24999,95,1
25040,30,4
25055,114,3
25122,347,3
25222,59,4
25279,847,3
25425,35,3
25428,250,3
25576,174,1
25581,28,4
25644,119,3
25747,77,2
25890,58,4
26266,111,3
26644,35,2
26659,65,1
26844,27,2
26878,413,4
27093,26,4
27230,61,1
27291,779,1
27305,40,4
27383,25,3
27556,38,2
27621,442,3
27641,23,2
27647,25,4
27728,2649,1
28008,54,4
28182,4125,2
28227,5186,4
28504,302,2
28951,83,4
29052,462,2
29066,50,3
29084,5101,1
29321,38,3
29509,10416,1
29574,37,1
29819,43,2
29893,663,4
30046,337,4
30054,513,3
30157,5253,2
30214,64,3
30403,57,1
30416,1788,3
30459,94,3
30504,1509,2
30587,190,2
30651,621,3
30827,33,1
30880,30,3
30939,1047,4
31404,6472,2
32108,132,3
32227,7876,3
32274,33,4
32299,2020,1
32343,1649,2
32503,5207,2
32694,5002,1
32740,5768,4
32926,178,4
33148,9095,3
33164,869,3
33268,40,1
33309,4573,2
33427,1197,4
33811,8507,3
34047,578,2
34321,1274,4
34405,5023,4
34700,525,4
35131,2139,4
35479,61,2
35741,336,4
35968,8323,1
36364,279,3
37877,624,1
37943,77,3
38477,106,1
38487,102,3
38717,68,3
38960,992,1
39176,73,2
39647,2354,1
40112,69,2
40287,67,3
40393,9678,1
42251,4008,1
43341,1704,1
43946,20,1
44047,128,4
44303,14199,2
45065,296,4
45370,79,4
45488,19,2
45518,1696,3
45702,133,3
47488,3908,4
47887,4039,1
48382,145,3
48913,151,2
49517,169,4
50349,31,4
50785,74,4
51022,72,1
51610,1137,2
51791,66,4
51977,91,3
52487,3393,3
53631,4206,3
54586,950,2
58433,14160,3
87154,521,4
87275,67,2
87375,1456,3
87661,28,2
88149,53,2
88189,242,2
89147,2239,1
89581,181,2
89606,4185,4
89617,626,3
89623,5722,4
89643,5108,3
89661,4946,3
89712,4492,1
90723,1151,1
90821,47,2
90834,32,3
90946,39,3
91037,33,4
91173,38,3
91298,43,2
91390,148,2
91546,20,4
91909,365,2
91920,22,4
92031,432,2
92324,2115,2
92391,440,3
92597,4324,3
92652,18729,3
92957,27,3
92992,6387,1
93033,495,4
93423,21,1
93540,22,2
93551,184,4
93573,333,1
93692,64,3
93729,25,2
93751,387,3
93761,960,3
93785,331,1
93830,1171,2
93899,1834,4
94150,623,2
94173,6096,4
94204,27,2
94511,363,3
94552,33,2
94606,7523,2
94738,891,2
94771,3870,2
94780,3860,4
94790,4879,2
95228,8444,2
95320,3330,3
95347,365,4
95370,374,4
95504,5971,4
95643,26,4
95741,1462,3
95746,6558,4
96049,553,4
96551,15130,2
96711,4446,4
96853,1175,3
96991,48,1
97049,2014,4
97857,19,4
97979,57,1
98042,142,4
98691,110,2
98715,244,3
98756,175,4
98788,4492,4
99002,74,2
99440,58,3
99489,390,4
99592,33,3
99714,144,2
99723,43,1
99774,86,4
99857,21,2
99941,28,4
100062,41,1
100181,618,1
100203,5067,2
100339,992,3
100364,175,4
100376,296,3
100560,181,4
100585,162,2
100798,155,3
100963,86,4
101071,7166,3
101085,562,2
101098,219,2
101461,267,3
101480,4621,2
101599,137,1
101644,185,3
102032,1893,3
102130,218,3
102171,179,1
102474,3644,2
102750,23,4
102764,5581,3
102847,228,2
102994,91,1
103369,56,4
103390,4979,4
103771,4773,1
103841,30,3
103965,5963,2
104001,954,1
104017,154,3
104114,51,2
104314,28,1
104338,1152,2
104423,25,1
104521,239,4
104529,231,3
104588,319,2
104753,950,2
105156,31,4
105203,3931,1
105259,984,2
105282,67,4
105363,2077,1
105371,545,2
106377,555,4
106899,54,3
107026,42,3
107164,346,4
107461,52,4
107524,338,2
107621,360,3
108170,34,2
108226,202,3
108272,2693,1
108530,3392,2
108572,55,1
108712,5827,4
108754,475,2
108847,4126,3
108949,1804,2
109068,5674,3
109401,52,2
109644,6464,1
109809,1789,4
109930,762,1
109939,7964,4
110493,4117,3
110951,1750,1
111422,604,1
111666,284,3
111674,1149,2
111734,414,3
111957,3920,3
112011,5897,3
112020,32,3
112025,105,4
112158,914,2
112169,971,1
112736,421,4
112746,936,1
113100,4986,2
113366,86,3
113412,305,1
113608,1440,1
113765,5611,2
113922,187,4
113999,2062,1
114111,115,2
114197,93,2
114387,2273,2
114410,6205,3
114527,1989,4
114656,180,1
114678,2378,2
114810,47,2
115299,2807,3
115318,42,3
115410,146,1
115478,415,2
115612,6816,4
115619,8014,2
115850,72,2
115868,11955,4
116031,376,2
116109,961,2
116314,26,2
116351,3289,1
116362,376,3
116462,49,4
116554,21,4
116909,5909,2
117004,4992,3
117072,3535,4
117234,2607,2
117717,28,4
117896,45,4
117907,7592,4
117985,175,4
118148,4674,2
118202,64,4
118256,2406,2
118291,22,3
118660,35,3
118845,78,3
118943,7818,2
119231,670,1
119293,3955,4
119434,119,1
119546,8408,4
119623,2300,1
119646,354,4
119737,200,1
119813,4881,1
119836,3785,1
119848,34,2
119975,1227,1
120105,5511,1
120603,67,2
120626,894,4
120730,35,1
120801,722,2
120893,86,2
120944,36,1
121130,172,3
121407,77,3
121545,839,1
122081,175,2
122890,1319,3
123222,4583,4
123893,2369,2
124208,327,2
124226,251,2
124293,154,4
125513,5329,4
125606,121,1
125893,1950,2
125919,670,2
126200,179,3
126412,4647,4
126759,1011,3
127818,7519,1
129332,49,4
129633,544,1
130205,129,1
130228,10180,3
130360,1251,2
130856,6331,2
131234,7216,1
132168,5617,4
134215,2188,4
135348,13626,1
137193,4182,3
140421,6368,2
140872,3453,1
144148,407,2
144334,992,4
144600,4148,3
146663,3443,2
148165,2095,2
148759,4181,4
148986,7499,3
150190,3984,4
150526,12707,4
152946,2870,2
155823,69,4
155903,66,1
155975,65,2
156046,65,2
156117,65,4
156188,64,1
156258,65,1
156328,66,3
156399,69,1
156473,71,3
156489,11843,2
156551,65,2
156622,67,3
156695,68,3
156769,70,2
157743,81,1
157831,68,1
157904,67,1
157977,66,3
158048,65,3
158119,64,2
158189,67,1
158261,66,2
158333,66,2
158406,65,2
158476,66,1
158548,66,4
158621,66,1
158693,64,2
158762,63,2
158831,64,2
158902,67,1
158974,66,2
159046,70,2
159122,66,4
159194,65,3
159271,78,2
159357,70,4
159434,68,1
160420,87,3
160514,66,1
160587,67,3
160660,72,1
161638,81,2
161725,66,3
161797,65,3
161867,67,4
161939,65,1
162010,65,1
162080,64,4
162149,66,3
162221,68,2
162295,65,2
162366,65,2
162438,64,4
162509,66,3
162580,71,3
162657,68,1
162730,66,4
162801,66,2
162872,68,3
162945,67,2
163017,65,4
163088,66,1
163160,65,1
163231,67,2
163303,68,4
163377,65,1
163448,65,4
163518,66,3
163590,70,1
163666,72,4
163744,65,3
163815,65,3
163886,65,2
163958,66,1
164030,67,4
164103,64,1
164173,66,2
164245,66,2
164317,67,2
164390,67,1
164463,66,4
164535,65,1
164606,65,4
170319,2120,4
170319,3053,2
170319,3295,1
170319,12248,3
170380,2119,4
170380,3052,2
170380,3233,1
170380,12127,1
170498,2063,2
170498,2997,4
170498,3235,4
170498,11948,1
170499,2062,1
170499,2996,2
170499,3174,3
170499,11616,2
170559,2059,4
170559,2993,4
170559,3174,3
170559,11435,2
170619,61,1
170798,6841,1
170859,59,2
171038,2694,4
171038,4274,1
171038,4969,3
171038,11244,1
171100,394,2
171436,181,2
172873,178,3
173552,60,3
173552,61,1
173612,61,2
174126,143,4
174129,80,2
174269,60,3
174451,8431,2
174504,120,3
174744,3960,4
174805,4019,2
174924,4575,4
174924,4869,3
174924,7358,3
174925,3216,2
174925,3277,3
174925,4927,1
174925,5181,3
174925,7237,3
175044,2653,1
175044,6741,3
175045,3962,3
175045,4164,2
175107,2589,2
175107,3838,4
175107,4077,1
175107,7400,2
175133,2079,2
175133,3069,2
175133,6861,3
175193,2563,2
175193,3814,4
175193,4067,1
175193,6863,4
175312,181,2
176720,193,1
176777,136,2
178011,12795,1
178140,1,4
178142,12871,2
178824,121,3
179199,29,3
180969,62,2
183670,12766,4
183823,1040,2
183938,98,1
183998,3428,3
184044,12520,4
184348,44,4
184449,18,2
184478,35,1
184502,2205,3
184518,11929,3
184532,52,3
184544,1297,4
184567,11856,1
184659,11785,4
184846,212,2
185305,140,3
185326,24,4
185522,11039,3
185621,10833,1
185840,48,1
185939,10723,1
185946,10425,2
186075,65,2
186113,268,3
186151,15,1
186163,10499,1
186504,59,2
186504,206,3
186563,77,1
186563,148,4
186640,69,1
186648,61,2
186709,54,3
187391,8728,1
187628,8599,4
188289,12918,2
191966,14,2
193392,940,1
194894,7877,4
196472,368,1
196503,3699,4
196606,286,3
196755,11,3
196762,6448,4
196801,2924,3
196842,2205,1
196956,11,4
197110,334,4
197313,4533,4
197346,10,1
197428,656,4
197528,22,2
197548,821,4
197609,12,1
197666,2132,2
197703,4962,1
197996,374,3
198113,9,2
198142,2966,3
198254,8,2
198326,216,2
198336,917,2
198353,1169,1
198469,22099,2
198508,680,2
198591,15,3
198770,16,1
199010,34,4
199040,12,1
199234,269,2
199316,1449,2
