start,length,group_id
0,3691,1
465,3362,2
1906,626,2
3571,647,1
4009,3039,2
4031,6253,1
4346,2412,1
4393,986,2
4684,25,1
5705,1105,1
5872,23087,1
5999,1609,7
6063,245,2
6765,8908,2
6796,300,5
6955,48,5
7071,23,2
7219,23,1
7307,441,2
7334,24,1
7444,122,6
7452,54,1
7464,13,1
7519,1936,3
7623,3945,2
7633,33,2
7721,35,3
7804,33,1
7935,26,4
8017,564,5
8113,46,1
8130,185,1
8308,97,1
8489,26,1
8619,25,2
8631,17,1
8653,17,3
8675,2815,5
8690,2797,5
8725,40,4
8856,39,1
8980,45,3
9104,35,3
9406,254,2
9488,49,3
9721,79,1
9811,28,3
9830,28,1
10227,6450,2
10257,27,1
10368,27,2
10402,138,1
10408,4514,1
10438,65,3
10448,302,1
10536,1002,3
10745,49,4
10800,52,2
10857,24,2
11008,8871,1
11290,34,2
11317,1453,6
11505,12,8
11527,13,2
11545,626,2
11559,612,7
11991,8264,2
12155,59,4
12228,500,1
12391,8641,1
12606,30,4
12624,19,2
12634,89,3
12651,15,2
12675,1945,5
12692,2192,1
12729,163,1
12793,130,2
12892,188,2
13080,226,3
13175,887,2
13297,5143,3
13306,186,4
13322,5092,1
13331,647,1
13345,58,1
13659,1358,1
13705,273,9
13777,154,6
14044,15,3
14258,674,1
14358,699,5
14369,65,1
14405,7952,1
14500,456,3
14717,1061,1
14751,18,1
14763,694,1
14774,15,1
14797,115,1
15013,24,1
15046,38,1
15183,327,1
15203,302,1
15210,8047,2
15218,1856,2
15289,98,3
15457,1054,4
15533,35,2
15575,21,2
15604,250,1
15697,205,1
15705,7906,4
16123,49,5
16163,18,1
16178,2529,4
16207,3892,4
16511,28,1
16539,230,1
17064,5106,1
17099,73,1
17365,414,1
17432,2628,2
17616,364,1
18298,1235,5
18597,22,2
18664,113,2
18864,34,3
18918,25,2
19128,9104,8
19186,3938,1
19354,49,2
19395,2211,2
19533,41,6
19746,25,2
19813,129,1
19875,12513,1
20141,35,4
20380,26,2
20500,46,1
20774,31,7
20907,59,1
21561,968,2
21590,68,3
21725,478,4
22007,713,2
22262,31,2
22374,1370,3
22467,77,1
22478,67,3
22623,49,3
22799,1427,2
22848,10,1
22868,25,1
22949,1023,4
23020,49,1
23181,8460,1
23290,72,1
23603,131,2
23793,61,2
23804,114,1
23811,24,2
23919,297,3
24009,28,5
24021,123,7
24127,7500,1
24261,25,3
24266,1015,1
24281,45,1
24447,3617,2
24557,659,1
24587,27,3
24598,76,4
24999,95,3
25040,30,2
25055,114,2
25122,347,3
25222,59,2
25279,847,2
25425,35,3
25428,250,5
25576,174,3
25581,28,1
25644,119,6
25747,77,2
25890,58,1
26266,111,6
26644,35,2
26659,65,1
26844,27,1
26878,413,6
27093,26,4
27230,61,3
27291,779,1
27305,40,1
27383,25,4
27556,38,5
27621,442,2
27641,23,1
27647,25,1
27728,2649,1
28008,54,4
28182,4125,4
28227,5186,6
28504,302,2
28951,83,3
29052,462,1
29066,50,3
29084,5101,1
29321,38,2
29509,10416,1
29574,37,4
29819,43,2
29893,663,2
30046,337,4
30054,513,1
30157,5253,1
30214,64,6
30403,57,2
30416,1788,2
30459,94,6
30504,1509,2
30587,190,2
30651,621,1
30827,33,1
30880,30,2
30939,1047,4
31404,6472,4
32108,132,5
32227,7876,2
32274,33,2
32299,2020,2
32343,1649,2
32503,5207,2
32694,5002,3
32740,5768,1
32926,178,1
33148,9095,2
33164,869,1
33268,40,1
33309,4573,2
33427,1197,1
33811,8507,1
34047,578,2
34321,1274,1
34405,5023,1
34700,525,1
35131,2139,1
35479,61,1
35741,336,3
35968,8323,2
36364,279,3
37877,624,2
37943,77,1
38477,106,3
38487,102,2
38717,68,5
38960,992,1
39176,73,2
39647,2354,5
40112,69,2
40287,67,2
40393,9678,4
42251,4008,1
43341,1704,2
43946,20,2
44047,128,5
44303,14199,1
45065,296,4
45370,79,1
45488,19,3
45518,1696,2
45702,133,3
47488,3908,1
47887,4039,2
48382,145,7
48913,151,1
49517,169,1
50349,31,2
50785,74,1
51022,72,1
51610,1137,2
51791,66,2
51977,91,3
52487,3393,3
53631,4206,1
54586,950,2
58433,14160,5
87154,521,1
87275,67,3
87375,1456,2
87661,28,1
88149,53,2
88189,242,1
89147,2239,4
89581,181,2
89606,4185,2
89617,626,2
89623,5722,4
89643,5108,1
89661,4946,1
89712,4492,2
90723,1151,1
90821,47,4
90834,32,1
90946,39,2
91037,33,3
91173,38,1
