start,length,group_id
0,937,1
164472,75,4
197154,35268,1
310448,29493,5
310541,29063,5
310684,33707,2
319091,47451,5
319101,49724,2
324746,61578,5
324939,54611,5
325845,34208,1
329457,50008,1
331348,47467,1
332172,431,3
332256,29962,1
340050,563,1
340132,35436,2
340486,1759,5
340494,3468,3
345653,42198,5
346123,43899,3
346477,468,1
349115,43116,4
349142,40723,4
355510,60130,3
355537,55625,2
355579,54680,4
355659,57305,4
355748,54919,1
355813,44329,4
360803,17129,5
364635,7315,5
364891,6906,1
367030,46,4
367475,50,2
376991,330,3
377108,226,5
377838,11850,4
378233,940,3
378411,62,2
378792,75,1
379805,16762,5
380237,320,3
380335,78,1
380710,39,5
380738,65,3
380784,71,4
381192,58,4
381346,5108,2
381358,61,4
381721,599,3
382569,52,3
383314,335,2
385806,43,1
387233,2241,5
396176,72,2
397015,12937,5
398652,4053,3
399095,19663,1
399422,314,3
400484,4930,1
400634,6058,3
400903,9615,5
401262,1117,2
402359,1850,3
402444,1685,5
403517,649,5
403675,2017,5
403688,6727,2
403691,167,5
403741,313,2
404510,433,1
404957,4935,4
404972,19370,1
405175,19351,3
405614,4446,2
405705,4192,5
405892,18764,1
405946,18743,2
406018,18665,3
406103,18556,4
406350,17029,5
406862,647,1
406983,228,5
406992,206,1
407107,3807,2
407357,3916,2
407607,3807,3
407723,5681,1
407818,79,1
407881,124,4
408182,164,4
408220,2633,2
408282,77,2
408325,242,4
408355,417,5
408517,16128,3
408854,2541,4
409262,1058,4
409304,901,2
409348,696,4
411579,8625,3
411600,2087,4
414922,2461,2
415038,103,4
415192,804,1
415264,8489,1
415506,310,1
415516,8578,2
415561,8576,1
415588,8549,4
415664,8504,3
415681,8412,3
415695,8394,5
415719,84,5
415767,334,3
415814,5598,1
415819,8315,4
415913,8293,2
415928,8278,3
416051,8243,4
416069,8312,4
416181,8200,3
416273,50,3
416283,45,5
416335,44,1
416390,2969,2
416480,106,1
416484,8168,5
416547,6220,3
416576,7998,4
416741,7762,3
416852,3659,1
416899,812,5
416947,586,5
417073,404,4
417091,2622,1
417439,1364,3
417523,58,3
417579,6846,4
417709,99,5
417710,44,1
417840,6657,1
417875,52,2
417932,6512,5
417933,6488,5
417934,6473,2
417936,6434,1
417937,3943,3
417938,3914,3
417940,8727,2
417940,7240,1
417941,8748,1
418181,68,5
418392,6187,4
418678,1690,1
418841,16427,5
419013,315,2
419028,23033,5
419070,5446,1
419080,23065,5
419136,22183,3
419323,941,1
419333,4908,4
419516,3076,2
419966,2801,2
420397,68,1
420598,3348,3
420775,3815,5
421040,576,2
421180,84,4
421190,51,3
421230,2589,4
421435,1991,2
421491,3055,3
421695,4250,1
421776,43310,2
421906,13808,3
421918,6230,2
422623,869,3
422908,72,3
423679,1835,3
423899,40,3
424253,335,5
424271,29019,5
424347,45625,1
424371,53,4
424462,61800,5
424772,93,4
427445,269,5
427641,283,3
427691,14922,5
427837,51378,2
427854,52249,5
427869,54359,4
427882,52514,4
427893,54637,4
427904,54040,5
428152,946,4
428168,7724,2
428503,32448,5
428508,64845,1
428540,7320,2
428883,52476,4
428901,56926,2
428908,45103,2
428930,44888,1
428935,50773,4
429072,6580,1
429119,46473,3
429133,86,5
429282,44576,1
429297,13562,2
429346,42,5
429479,2038,3
429836,52,1
430141,70,5
430224,44540,1
430261,57597,2
430496,50795,5
430542,51445,2
430572,51188,3
430627,46971,3
430678,41011,4
430724,36577,3
430753,18350,5
430774,12334,4
430823,79,4
430931,41011,2
431142,3340,2
431177,7685,3
431292,1480,3
431869,119,4
431949,427,3
432043,85,3
432085,13227,3
432124,33778,2
432236,7711,2
432340,10489,3
432423,267,1
432442,3442,2
432469,127,4
433054,15462,1
433602,23700,2
433631,9574,3
433710,64838,1
434995,10035,2
435084,41,3
436284,41,1
436339,41,5
436496,41,4
436554,46,2
436712,58,1
436731,42,2
436968,14622,2
437079,7417,2
437417,50,2
437471,36240,2
437481,1348,3
437505,5903,1
437526,6027,1
437549,341,2
437919,54,3
437930,56,4
438155,690,3
438234,38302,2
438298,56,5
438514,1293,4
439999,18149,5
440135,10840,3
440179,36500,4
440460,42,5
441025,68,3
441149,32,3
441417,1874,1
441654,11898,3
443718,507,3
444990,474,1
445693,70,2
446090,94,4
446339,341,2
446924,213,1
447050,341,1
447165,34652,2
448197,16133,2
448245,1858,1
448496,1482,3
448502,1678,3
448509,2179,4
448514,2857,3
448523,3948,3
448530,4977,1
448546,7708,1
448820,2219,2
451205,13926,3
451427,350,3
451815,248,4
452802,567,1
453001,14853,1
453100,543,4
453500,14752,5
454108,42595,2
454848,577,3
455355,1239,5
456055,213,4
456140,1433,4
456227,1432,5
456229,1432,5
456268,42131,4
456274,33224,3
457287,21254,4
458783,41857,5
458874,35826,3
460684,30941,3
461177,1435,1
461603,15247,4
462151,19246,3
463328,40,1
463769,64836,1
463947,64838,2
464676,582,3
466223,28086,1
466333,64838,2
470447,166,3
470555,70,3
470615,687,1
471554,7528,5
473247,13616,1
477081,35789,3
478279,404,4
479147,349,2
479873,23744,5
479958,105,1
480710,2338,3
483479,45,3
483545,50783,3
483725,5879,5
483847,603,2
483858,64840,4
484043,64839,3
485161,148,4
486828,13554,2
487042,50679,5
487960,743,5
488534,4795,3
488838,36012,5
489144,85,5
489150,339,2
489487,1643,2
489627,127,1
489659,80,3
489769,15356,3
489814,10848,5
489819,15346,2
489868,33904,3
490239,338,4
490341,641,5
490379,46,2
490615,52,2
490895,57,3
491056,334,2
491609,376,3
491627,85,3
491950,78,5
492001,1710,5
492044,24468,4
492082,821,5
492131,83,4
492141,5705,2
492346,106,5
492405,24604,5
492423,104,2
492438,404,2
492591,51,5
492637,15689,1
492924,42,4
492948,53,4
493109,587,5
493274,3646,3
493453,44628,4
493498,50938,5
493557,1836,3
493562,57339,1
493640,61766,3
493831,53388,5
493916,7492,4
493953,5517,1
494070,77,5
494071,8285,4
494132,24078,3
494734,4022,5
494833,67,4
494888,14452,1
494916,49214,5
495013,48,4
495212,4963,4
495555,60,1
496017,8557,5
496121,1837,2
496156,78,2
496168,11734,4
496246,58094,4
496330,1570,5
496534,99,5
496970,94,4
497294,3667,1
497707,5115,2
497722,7118,5
498011,335,4
498276,1817,2
498441,85,2
498450,102,2
498800,47,5
498921,4648,3
499211,8103,2
499315,7395,4
499350,1951,2
499604,59302,3
499652,2088,2
499667,44,4
500160,9061,1
500161,9012,5
500163,8460,5
500164,8527,4
500166,8466,3
500167,8839,4
500168,8878,2
500357,13537,5
500581,96,4
501311,1530,3
501317,1554,2
501323,1665,3
501327,1791,3
501330,1766,1
501334,1898,2
501339,1856,3
501354,1885,5
501376,1804,2
501657,2198,2
501664,2199,2
501668,2203,4
501672,2210,4
501677,2280,2
501682,2249,4
501687,2247,1
501692,2258,5
501693,3238,4
501697,2300,3
501741,2351,1
502084,3874,4
502089,3911,3
502095,3845,1
502100,3806,3
502104,3835,2
502109,3821,1
502113,3819,2
502118,3865,2
502122,3872,4
502129,3841,4
502133,3922,5
502138,3984,1
502253,157,2
502538,7539,4
502544,7544,4
502551,7545,3
502556,7522,1
502559,7502,3
502563,7550,4
502570,7557,2
502574,7546,2
502578,7562,1
502582,7523,4
502587,7575,1
502590,7555,4
502595,7531,1
502598,7559,3
502602,7791,3
502606,7671,1
502610,7745,5
502613,58067,3
502615,7823,3
502626,7838,3
502631,7992,5
502779,10226,3
502784,17011,4
502789,25341,1
502796,50134,2
502802,50055,4
503115,2240,4
503123,2204,2
503687,14447,2
503801,583,4
503821,67,5
504116,643,2
504189,84,4
504482,33120,5
505121,431,5
505167,79,4
505238,6560,3
505458,1241,5
505876,55235,1
506207,39,1
506260,41,5
506284,32956,3
506303,50766,2
506405,50287,2
506433,50197,3
506583,4377,1
506700,46,1
506997,82,5
507199,50168,1
508071,5232,2
508089,36,1
508106,4544,5
508874,943,1
508876,82,4
508955,293,5
509017,63,1
509311,386,5
509512,83,4
509594,995,5
509900,146,4
509926,79,5
509963,82,2
510268,53,1
510475,43,5
510672,641,3
511241,13957,2
511372,78,4
511556,45,2
511660,560,1
511764,21657,1
511873,4457,4
511958,43,1
512288,80,2
512480,46417,1
513108,79,1
513325,3772,1
513906,46070,5
514216,21827,4
514672,14448,5
514774,465,4
514931,5650,2
514946,5248,3
515052,3312,1
515160,7708,3
515339,2632,2
515419,3578,1
515672,63,2
515894,14451,4
516036,77,2
516042,69,1
516047,69,1
516049,70,3
516053,73,1
516180,73,3
516183,73,2
516185,70,4
516188,70,5
516212,14168,2
516455,2557,4
516534,36040,5
516581,36136,3
516617,35266,2
516728,36549,3
516840,73,4
517013,338,2
517028,45,4
517138,2054,3
517558,2511,5
518350,42398,4
518508,6555,4
518716,557,3
518759,13587,2
518846,18121,4
518872,470,3
519037,814,2
519040,674,1
521057,7330,5
523466,18795,4
523623,73,2
524557,214,2
524650,76,1
524759,13611,4
527013,139,3
528043,397,2
528134,49,5
528184,181,1
529367,4356,3
529568,1019,4
529609,967,3
529749,823,5
530194,76,2
530869,32258,1
530963,32161,2
531391,240,1
531608,52,2
531633,15781,1
531987,9848,4
531998,31143,3
533184,29940,3
533413,487,1
534689,38,2
534755,35,2
534847,38,3
535273,16206,1
535801,536,4
536645,54,1
537518,1253,3
537795,1261,1
537804,1261,4
537810,1265,5
537836,44,3
537841,49,3
537931,608,5
538573,24546,3
538820,24308,1
540023,21845,2
540029,21244,2
540033,15659,3
540039,9920,4
540043,6526,3
540047,6511,1
540051,6493,5
540055,6473,4
540058,6450,3
540063,6465,1
545181,77,4
545306,116,4
545539,54,2
547032,46,3
547179,58,4
547352,151,2
547369,153,4
547435,161,3
548838,442,4
548848,426,2
548878,422,5
550091,6450,2
554456,1,3
555796,6325,4
563484,1,1
565924,34,1
587212,43246,5
587438,3942,4
587453,50182,3
587465,64837,1
587553,62372,5
587589,3807,4
587616,55006,1
587635,44224,5
587663,56489,2
587750,145,2
588235,7294,5
588246,10788,3
588297,54875,4
588306,54666,3
588317,46,2
588324,54076,5
588344,56386,5
589665,5722,5
589760,30575,5
589837,3694,3
590001,15312,2
590211,57245,3
590231,4094,2
590252,4042,5
590286,761,3
590346,148,3
590397,45398,2
590416,30060,3
590439,45338,5
590737,1254,4
590749,1302,2
590927,7540,3
590952,7550,2
590976,20674,2
591252,47882,3
591506,24433,1
591609,36043,4
591733,649,5
591759,2279,2
591886,2189,3
591937,7630,5
591945,539,1
591986,18833,2
592074,47013,2
592081,558,5
592271,3650,2
592505,1850,4
592837,89,3
593038,64,1
593069,1539,3
593087,1502,5
593271,13170,3
594060,87,2
594363,2012,4
594395,2005,1
594413,2004,4
594447,1977,1
594699,798,2
595132,64837,3
595411,1369,1
595422,1260,1
595541,21918,3
595792,75,2
596274,107,3
596447,219,4
596691,108,5
597270,5702,2
597282,11423,2
597427,13201,4
597638,414,2
597799,5440,2
597834,53959,3
597835,5815,1
597837,5392,4
597860,10211,2
597886,760,3
598071,655,4
598795,186,5
599323,4465,2
599381,604,5
600415,8761,1
600416,10537,3
600418,10513,2
600419,10348,1
600420,8608,4
600422,10500,4
600423,8554,2
600424,8587,2
600426,8649,4
600427,8676,5
600800,579,2
601289,336,3
601332,42531,2
601460,142,5
601477,490,1
601550,641,1
602227,1673,4
602365,345,1
602518,38,2
602869,193,2
603059,2401,4
603630,34362,4
603784,37397,3
603872,52,3
603931,5439,3
604602,47,4
604894,417,2
604931,15931,1
605694,5896,2
605734,7717,1
605959,425,1
606022,2240,5
606316,5402,2
606490,2439,4
606621,5440,2
606631,43981,3
606691,144,2
607008,60,1
607590,72,3
607767,5970,5
608715,13823,5
608739,388,4
608858,43203,3
608882,12951,1
609070,43078,1
609158,40467,2
609224,3632,1
609490,27002,1
609872,69,2
610102,1247,1
610108,79,4
610257,288,3
610268,1326,1
610273,1379,4
610278,1464,1
610282,1512,3
610615,32457,5
610853,5317,3
610865,49876,1
611019,4236,3
611151,65,5
611206,390,1
611385,3048,2
611416,7519,5
611419,7543,3
611427,7585,5
611541,7580,5
611699,2188,4
611705,2158,4
611713,2219,4
611788,1474,4
612383,64838,4
612405,63,2
613004,445,3
613360,79,4
613495,926,1
613511,885,1
613520,929,4
613534,980,4
613696,91,1
613816,39031,4
613876,106,4
613877,81,4
613966,77,4
613996,1434,4
614297,10349,5
614300,10341,5
614304,10592,4
614307,9976,4
614313,10372,4
614319,10367,5
614378,1432,4
614418,1745,3
615129,36,5
615193,53,3
615211,1431,3
615679,18931,4
615757,1436,1
615778,1433,1
615954,51,5
616091,49,3
616783,1435,4
616815,49,4
616828,1438,2
617417,49,4
617647,379,2
618350,59,1
618379,14938,1
618692,30636,4
618784,55474,2
618907,55904,2
618941,48,2
619007,35334,4
619099,53575,2
619194,33565,4
619221,50,2
619856,1854,3
620503,20142,1
620925,77,4
621002,35,2
621110,52,1
621228,335,3
621518,58,3
622764,59,2
623070,53,5
623254,362,4
624021,41,4
624170,41,1
624446,42,5
624625,1702,4
624880,42,4
624931,3650,2
625299,1135,2
625495,1502,1
625730,352,2
627361,49,5
627622,41,5
627976,10834,2
628001,322,3
628980,340,2
628981,948,1
630233,3653,3
631493,63061,2
631504,64836,1
632627,43241,2
635795,19432,1
648125,49963,3
661753,53136,4
662321,64845,4
666037,192,3
666219,3653,2
666262,190,2
666300,30237,5
666585,59,4
666645,54769,3
666680,21973,1
666701,51566,5
666772,61728,2
666993,55376,3
667336,2604,3
667631,42808,5
667632,7368,1
667644,5814,1
667656,6047,3
667728,12968,5
667780,6842,5
667906,13843,5
668193,5450,5
668488,257,4
668679,7394,4
668939,11723,1
669105,3640,4
669360,41352,2
669528,8542,4
669692,37880,5
669826,1440,2
669968,34064,2
670071,2299,5
670230,30303,5
670247,9859,3
670401,9849,2
670574,3890,2
670918,8020,3
671039,16477,1
671231,24408,4
671568,54967,4
672848,15040,5
673090,105,4
674846,940,3
674946,29290,3
675349,439,2
677110,18060,5
677753,5233,4
677893,23803,2
678426,22044,5
678440,57730,1
678456,57080,1
679130,26985,5
679159,4286,5
679435,3442,4
679739,9619,4
679982,47098,3
680816,7270,2
681471,53753,2
682112,272,1
682708,10793,1
682719,10802,2
684742,19075,1
685664,45,2
685844,51555,5
685858,106,5
686162,213,2
688660,9064,3
689769,49585,1
689911,49583,2
690024,49503,3
691755,1850,3
692382,184,5
693213,4941,2
693259,4727,2
694099,234,3
694249,175,5
695547,122,5
695550,1394,3
695555,1438,2
697534,185,3
697719,35765,5
697760,240,4
697829,66,1
697837,44627,4
697902,44,4
698486,1397,4
698933,278,2
699442,43036,4
699460,40755,1
700787,73,1
700977,266,2
701052,169,2
701174,1254,5
701182,1255,1
701369,130,1
702145,82,4
702191,96,3
702893,76,2
703111,1748,4
703995,386,4
704312,121,2
704491,1841,3
704536,284,4
704860,214,4
705247,92,5
705251,1866,5
705504,3639,4
705527,243,3
706291,1003,2
706615,199,2
706632,3928,3
706822,64989,3
707497,34963,2
707563,34903,3
707591,329,2
707592,223,5
707593,155,1
707594,168,2
707637,34799,2
707976,105,3
708292,88,5
708422,161,1
708753,315,4
708754,219,4
708755,174,2
708756,149,1
709187,45,2
709259,33175,4
709692,29261,3
709764,79,1
709790,156,1
710500,64,3
710836,159,2
711314,100,1
711381,3627,3
711891,29260,2
712035,3801,3
