start,length,group_id
0,937,1
164472,75,1
197154,35268,1
310448,29493,3
310541,29063,3
310684,33707,3
319091,47451,4
319101,49724,4
324746,61578,4
324939,54611,4
325845,34208,3
329457,50008,4
331348,47467,4
332172,431,1
332256,29962,3
340050,563,1
340132,35436,4
340486,1759,1
340494,3468,1
345653,42198,4
346123,43899,4
346477,468,1
349115,43116,4
349142,40723,4
355510,60130,5
355537,55625,5
355579,54680,5
355659,57305,5
355748,54919,5
355813,44329,4
360803,17129,3
364635,7315,3
364891,6906,3
367030,46,1
367475,50,1
376991,330,1
377108,226,1
377838,11850,4
378233,940,3
378411,62,1
378792,75,1
379805,16762,4
380237,320,3
380335,78,1
380710,39,1
380738,65,1
380784,71,1
381192,58,1
381346,5108,3
381358,61,1
381721,599,1
382569,52,1
383314,335,1
385806,43,1
387233,2241,1
396176,72,1
397015,12937,4
398652,4053,3
399095,19663,5
399422,314,1
400484,4930,4
400634,6058,4
400903,9615,4
401262,1117,1
402359,1850,3
402444,1685,3
403517,649,3
403675,2017,3
403688,6727,4
403691,167,1
403741,313,1
404510,433,1
404957,4935,4
404972,19370,5
405175,19351,5
405614,4446,4
405705,4192,4
405892,18764,5
405946,18743,5
406018,18665,5
406103,18556,5
406350,17029,5
406862,647,3
406983,228,3
406992,206,1
407107,3807,4
407357,3916,4
407607,3807,4
407723,5681,4
407818,79,1
407881,124,1
408182,164,1
408220,2633,3
408282,77,1
408325,242,1
408355,417,1
408517,16128,5
408854,2541,3
409262,1058,3
409304,901,3
409348,696,1
411579,8625,4
411600,2087,1
414922,2461,4
415038,103,1
415192,804,3
415264,8489,4
415506,310,3
415516,8578,4
415561,8576,4
415588,8549,4
415664,8504,4
415681,8412,4
415695,8394,4
415719,84,1
415767,334,1
415814,5598,4
415819,8315,4
415913,8293,4
415928,8278,4
416051,8243,4
416069,8312,4
416181,8200,4
416273,50,1
416283,45,1
416335,44,1
416390,2969,4
416480,106,1
416484,8168,5
416547,6220,4
416576,7998,4
416741,7762,4
416852,3659,4
416899,812,3
416947,586,3
417073,404,1
417091,2622,4
417439,1364,3
417523,58,1
417579,6846,4
417709,99,3
417710,44,1
417840,6657,4
417875,52,1
417932,6512,4
417933,6488,4
417934,6473,4
417936,6434,4
417937,3943,4
417938,3914,4
417940,8727,4
417940,7240,4
417941,8748,4
418181,68,1
418392,6187,4
418678,1690,3
418841,16427,4
419013,315,1
