workload,assignment_method,k,algorithm,algorithm_label,setting,num_instances,mean_selected,min_selected,max_selected,ci95_selected,mean_fairness,min_fairness,max_fairness,ci95_fairness,mean_fraction_opt,min_fraction_opt,max_fraction_opt,ci95_fraction_opt,mean_inverse_ratio,min_inverse_ratio,max_inverse_ratio,ci95_inverse_ratio,mean_delta,min_delta,max_delta,offline_fairness_ratio,offline_approximation_ratio,online_fairness_ratio,online_approximation_ratio
CTC-SP2-1996,containment_quantile,2,offline_deterministic,Offline Deterministic,offline,1,17457.0,17457.0,17457.0,0.0,1.999494438827098,1.999494438827098,1.999494438827098,0.0,0.8350633819660368,0.8350633819660368,0.8350633819660368,0.0,1.197513891275706,1.197513891275706,1.197513891275706,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,2,offline_greedy,Global OPT,offline,1,20905.0,20905.0,20905.0,0.0,791.0,791.0,791.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,2,offline_randomized,Offline Randomized,offline,1,16879.167999999998,16879.167999999998,16879.167999999998,0.0,2.0080321285140563,2.0080321285140563,2.0080321285140563,nan,0.8074225304950967,0.8074225304950967,0.8074225304950967,0.0,1.23850891228762,1.23850891228762,1.23850891228762,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,2,online_randomized,Online Randomized,online,1,1043.09,1043.09,1043.09,0.0,26.61663765849982,26.61663765849982,26.61663765849982,nan,0.04989667543649844,0.04989667543649844,0.04989667543649844,0.0,20.0414154099838,20.0414154099838,20.0414154099838,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,2,online_randomized_level_greedy,CRS,online,1,1889.251,1889.251,1889.251,0.0,14.802106352833217,14.802106352833217,14.802106352833217,nan,0.09037316431475724,0.09037316431475724,0.09037316431475724,0.0,11.065231671175509,11.065231671175509,11.065231671175509,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,2,simple_online_greedy,Simple Online Greedy,online,1,2538.0,2538.0,2538.0,0.0,14.086927223719677,14.086927223719677,14.086927223719677,0.0,0.12140636211432672,0.12140636211432672,0.12140636211432672,0.0,8.236800630417651,8.236800630417651,8.236800630417651,0.0,71998.0,71998.0,71998.0,2.0,1.9999722218364144,96.81401526411327,96.81401526411327
CTC-SP2-1996,containment_quantile,3,offline_deterministic,Offline Deterministic,offline,1,16727.0,16727.0,16727.0,0.0,3.00187265917603,3.00187265917603,3.00187265917603,0.0,0.8001435063381966,0.8001435063381966,0.8001435063381966,0.0,1.2497758115621451,1.2497758115621451,1.2497758115621451,0.0,71998.0,71998.0,71998.0,3.0,2.9999166666666666,145.2210228961699,145.2210228961699
CTC-SP2-1996,containment_quantile,3,offline_greedy,Global OPT,offline,1,20905.0,20905.0,20905.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,71998.0,71998.0,71998.0,3.0,2.9999166666666666,145.2210228961699,145.2210228961699
CTC-SP2-1996,containment_quantile,3,offline_randomized,Offline Randomized,offline,1,15501.900000000001,15501.900000000001,15501.900000000001,0.0,3.125,3.125,3.125,nan,0.7415403013633103,0.7415403013633103,0.7415403013633103,0.0,1.3485443719802088,1.3485443719802088,1.3485443719802088,0.0,71998.0,71998.0,71998.0,3.0,2.9999166666666666,145.2210228961699,145.2210228961699
CTC-SP2-1996,containment_quantile,3,online_randomized,Online Randomized,online,1,741.372,741.372,741.372,0.0,42.609586545679505,42.609586545679505,42.609586545679505,nan,0.03546386032049749,0.03546386032049749,0.03546386032049749,0.0,28.19771990309858,28.19771990309858,28.19771990309858,0.0,71998.0,71998.0,71998.0,3.0,2.9999166666666666,145.2210228961699,145.2210228961699
