start,length,group_id
0,1451,2
1460,3726,1
5198,1067,1
6269,10927,2
17201,2927,1
25574,10,2
26613,716,1
27331,7,1
27968,69,1
27989,9,1
28043,9,1
28255,884,1
29539,75,2
29616,15,2
30304,176,2
30542,160,2
30931,229,2
31316,54,1
31345,237,2
31658,49,2
31823,104,1
31829,57,1
31888,19,1
31929,7,1
32058,181,2
32289,143,2
32435,7,1
32463,59,2
32513,4034,1
32702,14,2
32974,51,2
33114,10,1
33200,52,2
33656,147,2
33806,19,1
33820,60,1
34421,21,1
34471,200,2
34546,35,1
34673,8,1
34856,732,1
35269,7,2
35572,63,1
35593,10,2
35663,727,2
36027,53,2
36149,120,2
36204,133,1
36396,8,1
36451,166,2
36641,785,2
36709,151,2
36716,290,1
36718,5057,2
36965,593,1
37087,123,1
37304,152,1
37436,29,1
37439,71,2
37562,136,2
37701,172,1
37826,69,2
37877,566,1
37905,807,2
38147,70,2
38445,4750,1
38716,7,1
40045,3,1
40336,748,2
40393,78,1
40730,68,2
40770,9,1
41017,64,1
41088,16,1
41252,206,1
41391,74,2
41502,260,1
41598,138,2
41759,24,1
41861,37,1
42024,4,2
42064,4,2
42072,4,1
42432,14,1
42451,23,1
42545,19,2
42602,54,2
42632,500,2
42670,355,1
42912,235,2
43044,4,2
43072,29,1
43137,159,2
43180,1342,2
43212,594,2
43326,5,2
43394,1641,2
43398,134,2
43507,21,2
43685,134,1
43701,23,2
43812,80,2
43912,126,1
43934,5,1
43941,80,1
44117,135,1
44316,89,2
44367,8,2
44445,590,2
44542,493,2
44576,459,1
44804,27,2
46158,16,1
46167,13,2
46210,485,2
46211,935,1
46461,754,1
46546,488,1
46726,651,2
47039,424,1
47245,923,2
47395,2860,2
47475,180,1
47691,155,2
47966,4472,2
48720,8,1
49003,9,1
49208,12,2
49623,13,1
50054,106,2
50369,362,2
50739,1125,2
50905,12,1
51171,522,1
51189,17,1
51238,454,2
51268,4,2
51310,44,2
51332,21,2
51500,3,1
51751,83,1
51818,6,1
51853,175,1
51921,108,1
51932,222,2
52128,11,2
52174,372,1
52615,922,1
52889,6,1
52912,12,1
52949,3,1
52985,219,1
53019,38,1
53073,39,1
53127,142,1
53129,103,2
53246,60,1
53326,11,2
53328,24,2
53374,3,1
53472,71,2
53590,3,1
54127,11,1
54151,2689,2
54595,12,2
54673,161,2
54885,220,1
54889,253,1
55252,1268,1
55313,1207,1
55612,9,1
56204,9,1
56706,287,1
56769,224,1
57078,294,1
57140,232,1
57412,115,1
57863,183,2
58126,2683,2
58762,101,2
59334,12,2
59618,12,1
60189,10,2
60520,7,1
61042,247,2
61049,286,2
61418,243,2
61496,895,1
61686,221,1
62660,2674,2
65100,11,1
72005,9078,2
81088,10925,2
92020,6959,2
102247,4,2
119099,9,2
119642,8,2
124269,8,2
125455,19761,2
145195,15,2
145220,16,2
145531,107,2
154804,96,1
155847,393,2
156282,127,1
157108,176,2
157454,164,1
157733,112,2
157899,130,1
158270,103,2
158407,801,1
158539,136,2
158976,118,1
159123,90,2
159217,9627,2
187722,70,2
187796,641,1
204541,78,2
204621,84,2
204707,91,1
204799,84,1
204885,89,1
204976,82,2
205059,103,1
205165,102,1
205269,102,1
205373,103,2
205499,11,2
209027,196,2
209381,2429,2
233469,134,1
234787,135,1
234924,17,2
235535,247,1
235949,185,1
237093,153,2
237247,14,1
237286,19,2
237802,143,1
237900,14,1
237947,20,2
237950,9,1
239820,141,1
239963,17,2
240036,152,2
240190,19,1
240319,252,1
241575,208,2
241854,235,2
242281,172,1
243491,297,1
244806,9089,1
253899,3037,2
256940,9764,1
266709,9141,1
266712,1465,1
271998,8,1
272013,5,2
272022,5,2
272030,8,1
272285,304,2
274132,8,2
274279,9,1
274462,7,2
274564,6,1
274676,11,1
275093,15,1
275186,9,2
275933,11,1
276247,15,1
276685,10,1
276930,7,1
279644,7,2
280995,270,1
281267,17,2
281405,1248,2
282654,21,1
282758,4654,1
283065,21,2
283113,20,1
283191,56,1
283435,46,1
283540,3,1
283678,23,2
283721,227,2
284742,38,2
284828,21,1
285276,192,2
286695,280,1
287317,11,2
287469,814,1
287715,24,2
288141,908,1
288399,45,2
288452,8666,1
288479,30,2
290368,4,2
290405,2,1
291911,13,1
292914,450,2
293478,251,1
294245,177,1
294976,200,1
295588,20,2
296581,29,2
296629,1102,2
297123,281,2
297211,43,2
297331,24,1
297408,103,2
297588,24,2
297648,24,2
297859,25,2
299481,179,2
299684,24,1
299687,4,1
299745,4354,2
299753,11,2
299780,14,1
299858,18,2
299958,5,2
300099,8,1
300330,116,2
300458,4464,1
300919,110,2
301147,89,1
301261,10,1
301298,10,1
301324,6,2
301384,11,2
301742,40,1
301838,24,1
301877,7,2
301989,24,1
302244,213,2
302686,1599,1
304107,22,1
304161,212,1
305127,29,2
305146,227,2
305375,24,1
305416,110,1
305439,2487,1
306073,21,2
306123,341,2
306807,3,2
306911,65,1
306992,5,2
307072,58,2
307092,7,2
307123,160,2
307273,3,1
307319,10,2
307335,32,2
307372,21,1
307403,194,1
307406,78,1
307432,28,2
307474,37,1
307511,121,2
307572,64,2
307579,173,2
307662,183,1
307750,43,1
307963,181,1
307984,162,2
308071,236,2
308184,27,2
308229,40,1
308464,217,2
308847,248,1
310903,28,1
311601,179,2
311872,275,2
311908,282,2
312238,270,1
312326,347,1
312472,239,1
312494,219,2
312619,453,2
312858,9005,1
313844,31,2
313898,298,1
313938,23,1
313950,43,1
313997,29,2
314072,706,2
314079,22,2
314101,679,2
314152,28,2
314161,8,1
314209,31,2
314255,37,1
314336,25,2
314993,35,1
315069,42,1
315206,617,2
315227,598,2
315975,217,2
316474,237,1
316747,236,1
317827,29,2
318250,225,2
319254,9,2
319284,107,1
319404,1001,1
319586,2926,2
320276,31,2
320363,18,2
320420,12,2
320751,13,1
322153,13,1
322260,32,2
322293,11,2
322310,19,1
322412,4,2
322514,11,1
322556,1527,2
322736,8,1
322745,30,2
322801,16,1
322912,38,2
323478,14,1
323510,20,1
324063,5,1
324084,10,1
324147,16,1
324210,4765,1
324231,28,1
324302,17,1
324474,21,1
324516,26,1
328978,11,2
330048,105,1
330287,23,2
330336,25,2
330393,90,1
330516,39,1
330656,29,1
330729,46,1
331055,222,2
331206,6540,1
331334,438,1
332466,2712,1
332618,8,1
332638,640,2
332660,620,2
333079,9,2
333209,8,1
333355,10,2
333612,553,2
333634,533,1
334688,2373,1
337397,9,2
350243,10926,1
350272,46,1
350360,826,2
350381,808,1
363269,3722,2
369203,10,2
369323,273,2
369600,31,2
369610,15,2
369674,17,2
369729,277,1
370012,51,2
370014,12,1
370038,18,2
370220,817,1
371068,3747,2
373971,31,1
374014,47,2
374233,5,2
374303,4,1
375042,2307,1
375581,1957,1
375967,11,1
376287,2424,2
377294,10,2
377378,2280,2
377509,161,2
378299,12,1
379294,1249,2
379490,40,1
379623,10,1
379689,1210,2
379758,58,1
380143,207,1
380353,6,1
380382,239,1
380564,2008,1
380638,1933,2
380903,14,1
380906,4441,1
381085,22,2
381368,137,1
381472,3600,2
381502,32,1
382149,5,2
382603,27,2
382779,4306,1
382801,4284,1
382827,3,1
382846,18,2
383401,16,2
384425,14,1
384531,52,1
384584,84,1
384783,39,2
385224,1859,2
385295,1790,1
385395,60,1
385413,64,1
385553,1532,1
385567,70,2
385726,5,1
385734,157,2
385897,53,1
385953,92,2
386046,85,1
386922,163,1
387844,179,1
388027,292,1
388069,17,2
388089,231,2
388323,107,2
388375,16,1
388398,32,1
388440,266,1
388502,205,2
388628,6,1
388754,3602,2
388775,93,1
388779,221,2
388851,31,1
388897,8,2
389092,452,1
389149,396,2
389371,4,1
389763,8,1
389765,105,1
389844,497,1
389903,440,1
390074,31,2
390119,59,2
390150,29,1
390285,48,2
390304,52,2
390307,26,2
390392,47,2
390413,26,2
390734,1661,2
390755,1640,2
391147,51,2
391925,28,1
391963,29,2
392017,4428,1
392025,29,2
392403,645,2
392414,3562,2
392425,624,2
392718,28,2
392755,28,2
393065,2958,2
393095,2928,1
394410,35,2
394601,29,1
395474,33,2
395554,46,1
395556,45,1
395559,42,1
395650,29,1
395724,24,1
395725,37,2
395809,45,1
396021,21,2
396094,5249,1
396097,3599,2
396116,5226,2
396329,54,2
396488,42,1
396621,55,2
396759,21,1
396821,21,1
396979,21,1
397229,120,1
397427,167,2
397646,21,2
397715,4417,1
397821,21,2
397942,273,1
398084,29,2
398169,28,2
398274,21,1
398355,21,1
398436,21,1
398574,21,1
398870,287,2
398919,15016,2
399552,24,2
399803,3530,2
399905,34,1
400223,33,1
400534,26,1
401005,26,2
401320,29,2
401390,1352,2
401544,12,2
401924,228,2
402165,220,1
403371,525,2
403906,2435,2
405468,160,1
405950,15,2
406242,67,1
406246,64,1
406254,56,2
406256,55,1
406369,3524,2
407015,8,1
407431,15,1
407470,12,2
407689,7,2
408351,53,1
408420,1420,2
408445,1399,1
409613,28,2
409615,26,2
409618,24,2
409624,16,1
410699,13,1
411836,3522,2
412542,26,2
412718,323,1
412783,258,1
413083,358,2
413150,292,2
413286,25,1
413349,11,2
413387,14,2
413441,22,1
413483,12,2
413516,14,2
413550,11,1
413767,16,1
413898,20,2
415428,1077,1
416507,9,2
417606,10924,2
417608,9422,1
423641,4899,1
423663,4873,1
431363,10920,2
454362,11,1
454510,9345,1
459277,2598,1
459702,5,2
459949,18,1
459956,1,2
459976,58,1
460386,12,2
460770,5,1
461292,4,1
461787,182,1
461963,5,1
461983,41,2
462137,1,1
462153,44,2
462270,20,2
462327,21,1
462457,53,2
462545,3731,1
462702,11,1
463724,36,2
463860,26,1
463904,13,2
463925,1087,1
464702,16,2
464956,29,1
465015,33,2
465042,33,1
465108,57,1
465259,314,2
465426,9,2
465480,1025,1
465496,5,2
465665,1160,1
465667,8,2
465718,35,1
466034,61,2
466133,65,2
466233,52,1
466286,238,2
466460,6,2
466538,512,1
466619,131,2
466805,324,1
466830,39,1
466836,16,2
466875,280,2
467118,25,2
467135,230,1
467137,757,2
467776,247,2
467929,130,2
468061,29,1
468161,725,1
468683,3,2
468852,5,1
468919,3,2
469340,445,1
469821,417,2
470230,7,2
470408,5,1
470423,797,2
470532,52,2
470647,30,1
470673,10,2
470746,4,2
470799,5,1
470908,5,2
471084,85,2
471187,5,1
471226,11,2
471228,31,1
471229,18,1
471306,461,1
471371,6,1
471527,231,2
471579,6,1
471818,4,2
472224,388,1
472645,464,1
473348,154,1
473504,25,2
474220,27,1
474259,733,1
474281,712,2
476153,632,2
476788,34,1
476962,500,1
477464,32,1
477721,197,2
477949,1080,1
479031,26,1
479094,984,1
479382,852,2
479403,833,1
479689,19,1
479822,15,1
479883,229,1
480081,19,1
480160,992,2
480783,13,2
481155,30,1
481230,2014,2
481342,34,2
481399,88,2
481816,38,1
482285,24,1
482400,24,2
482472,29,2
482524,8,2
483041,24,1
483072,13,2
483246,12,1
483294,1096,2
483550,13,1
483638,29,1
483644,82,1
483684,808,2
483705,790,2
483809,25,2
484086,13,2
484109,23,1
484392,10,2
484466,705,1
485220,86,1
485237,632,2
485263,221,1
485332,35,2
485511,177,1
485691,339,1
486016,3393,2
486022,1104,1
486046,159,2
486202,132,1
486225,117,2
486757,19,2
486795,1570,1
486884,22,1
486958,92,2
487129,11,1
487142,9,1
487207,414,2
487722,294,1
488018,10,2
488082,183,1
488301,183,2
488359,24,2
488378,20,2
488486,18,1
488651,8,2
488661,199,1
488666,6,1
488676,13,1
488877,3833,1
489519,164,2
490093,201,2
490310,200,1
490525,201,2
491832,28,2
492008,28,1
492035,14,2
492122,158,2
492492,276,1
492713,15,1
492808,7574,2
492897,313,1
493876,10,1
496240,27,2
496261,249,2
496324,186,2
497104,11,2
500385,10,1
506734,10923,2
509145,439,1
509166,420,1
517663,10923,1
528591,9591,2
539857,498,2
540409,5945,1
545299,441,2
546185,17,1
546189,180,1
547978,384,1
548582,774,2
550932,1965,1
550969,313,1
551104,14,2
551314,1226,2
552473,14,1
552568,318,1
552925,2413,2
554338,30,1
554415,1507,2
555089,13,2
555374,1086,1
555751,17,1
556081,324,2
556178,10,2
556199,14,1
556219,20,1
556463,17,1
556506,12,2
556520,210,2
556770,168,2
557072,241,2
557243,14,2
557265,9,1
557285,22,2
557339,824,1
558127,18,2
558704,33,1
558770,1125,1
558779,44,1
559034,18,1
559069,64,2
559584,416,1
559835,69,1
559904,29,1
559947,391,1
559951,41,2
559999,1185,2
560015,439,2
560095,23,1
560145,34,2
560384,721,2
560471,8999,2
561025,94,1
561190,81,1
561193,37,2
561196,30,1
561254,43,1
561294,1124,1
561429,20,1
561759,1529,1
561945,15,1
562423,13,1
562439,169,1
562613,26,1
562701,1111,1
563732,81,2
563815,18,1
563844,20,2
563874,71,1
564252,1107,2
565364,12,2
565545,1085,1
566285,12,1
566633,12,1
566724,44,1
566775,51,2
566810,51,2
566859,621,1
566870,70,2
567111,49,2
567496,71,1
567530,2053,2
567640,22,1
567670,70,2
567717,74,2
567787,68,2
567860,65,2
567862,14,1
567880,74,1
567944,64,2
568297,13,2
568669,74,2
568750,79,2
568816,28,2
568855,92,1
568861,15,2
568910,79,1
569032,107,2
569084,89,2
569386,199,1
569585,10,2
569661,18,2
569681,143,2
569852,1992,2
570165,9,2
570188,2281,2
570252,6280,1
570944,11,1
571846,10,1
571937,4595,2
571949,2006,2
572595,60,1
572661,69,1
573809,21,1
573958,13,1
574015,1996,2
574773,1759,2
575491,58,2
575498,100,2
575552,28,1
575627,84,1
575648,65,2
576014,10,1
576047,137,1
576063,64,1
576067,5,2
576076,108,2
576102,122,2
576114,223,2
576265,12,2
576528,4,1
577188,55,1
577225,67,2
577230,94,2
577328,2086,2
577375,2198,1
577565,260,1
578313,275,2
578602,15,2
578741,2303,2
578810,324,1
579056,64,1
579103,6,1
579139,5,1
579185,5,1
579205,166,2
579422,13,2
579614,65,1
579620,69,2
579625,94,1
579775,209,1
580131,629,1
580148,74,2
580210,2028,1
580931,24,1
581179,29,1
581233,15,2
581985,95,2
581991,164,2
582029,347,2
582153,69,2
582160,73,1
582230,102,2
582244,13,2
582707,268,2
583372,279,2
583502,16,1
584642,313,2
585887,337,1
586284,389,2
586835,368,2
586982,84,1
587055,92,1
587229,227,2
587233,97,2
587607,237,1
587724,107,1
587733,100,2
587890,63,2
587955,85,2
587957,124,1
587974,85,1
588076,250,1
588531,217,2
588827,217,1
588970,101,2
588974,109,2
588977,91,1
589372,21,1
589441,106,1
589459,86,2
589477,94,2
589522,262,1
589743,92,2
589864,115,2
589868,114,2
589870,115,1
590299,647,2
590413,9479,2
590415,2347,2
591009,292,1
591995,207,1
592207,78,1
592211,106,2
592213,137,1
592451,97,2
592454,96,1
592458,120,2
592654,83,1
592658,112,1
592661,135,2
593366,76,1
593372,208,2
593376,108,2
593726,63,2
593895,60,2
593899,71,1
593903,94,1
594118,79,2
594123,82,2
594126,106,2
594244,63,1
594247,73,2
594250,99,1
596463,29,2
596534,698,1
596555,678,1
