start,length,group_id
566129,28826,3
566290,26171,4
567314,8071,4
571164,64832,3
574294,64384,1
576100,19000,3
577685,118561,3
578846,24861,1
581034,10979,1
581434,16674,4
582841,8385,1
583532,16793,1
584165,3634,3
584785,1229,1
584801,2207,3
584826,40,6
584832,311,6
584838,1228,1
584875,47,5
584919,213,1
584928,40,2
585786,51164,3
586496,1970,6
588559,58046,2
588873,14805,2
589428,28,6
589449,275,4
589503,3708,1
589535,3625,5
590405,54,4
590414,45,2
590419,292,6
590427,42,1
590434,155,1
590439,66,2
590470,64,3
590531,34,3
590978,252,3
591120,11298,6
591442,16440,3
591612,293,1
593508,257,4
595008,216,1
595228,32,1
595239,24866,3
595276,34,3
595584,26228,4
595641,213,6
596042,214,6
596561,212,5
597048,276,6
597139,144,5
597147,106,6
597497,314,6
597928,925,5
597955,689,6
598080,203,6
598354,274,3
598608,412,5
598823,691,6
599263,1716,1
600209,16792,4
606843,24257,3
608347,57648,2
613917,95,3
614987,336,2
615362,277,6
617472,257,1
617477,343,2
617482,387,4
617486,523,6
617729,182,5
617737,216,4
617748,263,3
617752,334,2
617914,165,4
617917,180,4
617923,199,4
617928,301,2
618202,353,5
618628,174,4
618949,161,5
619684,19199,1
619766,37,5
619804,24,4
620527,35969,1
621578,35968,5
621582,35969,5
638224,8027,1
639157,18855,5
639316,58,5
639459,60,6
639523,62,6
639759,61,5
639994,41,3
639995,45,3
644835,179,3
645249,155,2
645444,313,2
645540,35621,1
645808,48803,5
645978,23055,3
646088,332,1
646393,54148,4
646521,110,1
647272,359,1
647739,303,5
648093,370,5
648486,344,6
649148,336,3
649620,328,5
650241,332,3
650849,373,4
651272,337,4
651683,326,2
652035,331,3
652231,14769,3
652517,315,2
653274,302,6
653562,14390,6
653617,307,5
658633,2548,6
658981,287,2
661229,3806,4
662796,64827,1
664468,143,2
664898,58075,1
665386,302,5
667115,309,3
667886,277,4
668596,715,1
668645,416,2
669401,336,5
669446,182,2
669599,842,1
670019,167,1
670042,301,1
670636,330,6
671461,855,2
672327,319,4
672431,340,5
672948,797,2
673296,379,1
673864,331,6
673907,38,6
674883,396,6
675761,37,6
675846,38,4
675975,14696,4
676149,5883,6
676178,47,3
676289,3911,4
676578,48,4
678396,11121,4
680929,18334,2
688262,14154,6
688508,15439,5
688521,60794,1
690642,9665,1
694333,465,3
694413,1987,5
700318,10210,6
700639,911,6
702943,129,4
703160,59,2
703445,223,3
704670,341,3
705671,266,4
710503,1661,5
712143,1662,2
713788,1668,4
715427,1740,5
724251,160,5
724630,173,6
724939,323,1
725561,359,6
726021,335,4
726531,380,5
727021,176,1
727528,687,6
728987,651,4
729694,59,6
729746,163,5
730567,497,6
731943,9503,1
735775,11576,2
735827,284,5
736042,12358,2
736252,11294,2
736570,57621,1
737565,16057,1
742701,46,1
743081,50,5
743261,49,3
743392,49,5
743486,50,6
743663,56,3
743706,667,3
743790,57,4
744023,97,5
744252,100,6
744749,31,4
745118,673,5
749690,9532,1
750402,58084,6
750719,423,4
767070,289,6
767401,798,4
768967,427,6
769671,788,4
769963,64,5
770574,426,1
771302,64835,4
776280,29058,2
781770,375,4
783245,32,1
783624,304,1
784168,21629,3
784765,1226,6
789290,167,3
789404,186,1
789496,200,5
789914,188,2
790054,163,4
790101,197,3
807488,8023,2
808329,43,1
816636,343,4
817954,51,3
818634,113,6
818881,113,2
819048,359,6
821433,57498,1
821568,205,5
821574,205,5
822311,23,6
822371,112,4
822557,87,5
822685,55,5
822821,2179,1
822831,46,6
823038,74,5
823115,381,6
823571,358,2
824528,95061,6
825285,20332,2
825643,1336,1
825930,113,6
825952,1492,1
825971,130,2
827065,3383,6
827246,111,3
827378,37309,3
827522,125,6
827775,5975,6
827833,4572,5
828709,314,6
829129,2091,2
829971,112,5
830638,1839,5
831299,104,6
831662,15878,3
832355,100,4
832384,54,5
832471,37,3
832474,40,4
832503,1479,2
832535,32,1
832558,4073,2
832565,2068,1
832711,43,1
832737,211,5
832759,38,1
832808,47,4
832835,2070,1
832863,46,5
832884,32,4
832925,47,5
832947,312,3
832983,1473,3
833122,50,4
833290,91,6
833341,50,5
833366,331,3
833504,959,3
836740,65,3
836814,12402,1
837305,124,4
837319,104,3
837359,106,2
837373,64,4
837384,105,5
837389,106,3
839360,103,2
839368,62,6
839463,55,1
839468,497,2
839473,107,6
839498,47,5
839503,165,4
839509,112,5
839546,54,4
839554,122,1
839562,2136,1
839576,90,5
839582,114,5
839587,269,4
840194,47,3
840240,38,2
840270,44,5
840299,212,3
840332,60,2
840381,47,4
840617,88,1
841203,62,5
841621,2541,4
842026,72,6
842056,154,2
842086,70,6
843552,2337,6
843673,62,4
845024,37996,2
845045,16542,4
845627,10132,2
846197,46,3
846218,166,5
848867,47,6
849016,3635,1
849450,452,3
850353,43248,1
852708,95,1
852801,1449,2
854322,59,5
854453,65143,6
857145,256,6
857230,182,4
857593,181,5
857696,38541,6
857877,24,4
858162,13584,3
860654,105,2
861020,199,3
861521,110,1
862186,115,3
872655,1091,6
872900,39487,3
880898,1603,5
886751,57958,2
911465,202,2
911555,232,5
911937,34440,3
912128,16070,1
912141,49143,3
912284,64828,4
912390,146,6
915785,24,5
916285,9171,5
919629,72,5
919650,112,2
919680,70,3
919695,101,5
919715,244,5
919764,607,3
920266,628,4
920556,36,1
920614,59,2
920669,127,2
920727,32,1
920778,105,6
920954,746,4
921088,105,4
921151,51,6
921191,103,3
921235,104,3
921301,70,1
921340,105,2
921391,104,4
921705,31,3
921724,51,2
921747,69,5
921939,43,4
922156,48,6
922213,44,4
922221,49867,4
922247,96,5
922339,36,5
923540,61,6
923597,77,6
923901,38,4
924076,38648,2
924664,105,4
925236,87,1
926297,44927,3
926370,106,1
926593,24887,3
927444,24,1
927848,108,3
931074,10871,3
932665,225,1
933923,14132,2
934641,43,1
934669,37,5
934693,59,2
934709,127,6
939356,3647,3
942517,224,1
942670,161,1
943681,64848,1
944051,62,6
944262,67,6
944613,6075,1
945431,4115,4
945664,45728,2
946498,550,4
946546,75,5
946585,66,4
946620,65,2
946643,50,5
946672,43,5
947039,92,5
950786,1557,3
951728,49584,3
952787,1597,4
971478,2787,6
971722,64830,6
978080,30,1
978324,30,3
978410,30,2
978593,30,4
981872,30,4
982104,33,4
990314,29,5
990429,30,1
990508,30,6
990698,29,5
990856,30,2
990929,31,4
991026,29,3
991228,31,3
991258,29,6
992559,15421,3
993299,14436,2
993319,25922,3
996045,43197,4
996238,53694,6
996620,33534,2
998538,57305,3
999237,13453,2
1000998,14731,2
1001018,16712,6
1001024,16774,6
1001077,541,2
1001582,1014,1
1002974,44754,2
1006344,2963,4
1006600,68,6
1006884,74,6
1007209,51,3
1007513,38342,4
1007626,1638,6
1008336,67,5
1008438,72,5
1009720,12979,3
1010326,82,3
1011364,94,1
1011421,30109,1
1011456,57340,5
1011757,68,2
1013279,1596,3
1016083,227,3
1018145,2892,6
1021510,2657,4
1021557,69,3
1021683,65,2
1021699,314,2
1022379,65,4
1022750,187,5
1022947,39,2
1023046,2745,5
1023132,1623,4
1023155,216,5
1023831,45617,2
1023982,216,2
1024020,50428,6
1025196,4936,3
1025397,757,3
1025795,127,6
1025810,130,3
1025824,134,3
1025854,24983,1
1026315,363,4
1026344,149,6
1026387,11889,5
1026761,227,1
1027017,3634,2
1027423,3655,6
1027706,130,4
1027716,194,5
1027720,321,1
1029051,144,3
1029268,294,2
1029276,1228,6
1029285,1228,3
1029320,527,5
1029353,1228,3
