start,length,group_id
566129,28826,1
566290,26171,2
567314,8071,3
571164,64832,1
574294,64384,1
576100,19000,1
577685,118561,1
578846,24861,1
581034,10979,1
581434,16674,2
582841,8385,3
583532,16793,2
584165,3634,1
584785,1229,1
584801,2207,2
584826,40,1
584832,311,1
584838,1228,3
584875,47,2
584919,213,1
584928,40,1
585786,51164,1
586496,1970,3
588559,58046,1
588873,14805,2
589428,28,3
589449,275,1
589503,3708,1
589535,3625,1
590405,54,3
590414,45,1
590419,292,1
590427,42,1
590434,155,1
590439,66,2
590470,64,3
590531,34,1
590978,252,1
591120,11298,2
591442,16440,2
591612,293,2
593508,257,1
595008,216,3
595228,32,2
595239,24866,2
595276,34,2
595584,26228,1
595641,213,1
596042,214,2
596561,212,2
597048,276,1
597139,144,3
597147,106,3
597497,314,1
597928,925,1
597955,689,1
598080,203,1
598354,274,2
598608,412,2
598823,691,2
599263,1716,3
600209,16792,1
606843,24257,1
608347,57648,1
613917,95,1
614987,336,3
615362,277,2
617472,257,1
617477,343,1
617482,387,1
617486,523,2
617729,182,1
617737,216,1
617748,263,2
617752,334,3
617914,165,2
617917,180,1
617923,199,2
617928,301,1
618202,353,1
618628,174,1
618949,161,2
619684,19199,2
619766,37,1
619804,24,3
620527,35969,3
621578,35968,1
621582,35969,3
638224,8027,1
639157,18855,1
639316,58,2
639459,60,3
639523,62,2
639759,61,2
639994,41,1
639995,45,1
644835,179,1
645249,155,1
645444,313,2
645540,35621,3
645808,48803,1
645978,23055,1
646088,332,3
646393,54148,2
646521,110,1
647272,359,1
647739,303,2
648093,370,3
648486,344,1
649148,336,3
649620,328,2
650241,332,1
650849,373,2
651272,337,3
651683,326,1
652035,331,2
652231,14769,2
652517,315,1
653274,302,1
653562,14390,1
653617,307,1
658633,2548,3
658981,287,1
661229,3806,1
662796,64827,2
664468,143,2
664898,58075,1
665386,302,1
667115,309,1
667886,277,3
668596,715,1
668645,416,3
669401,336,3
669446,182,2
669599,842,2
670019,167,1
670042,301,3
